Datetime;Consumption;FeedIn;Production;Purchased;SelfConsumption
2024-05-27 11:15:00+02:00;101,45703;4175,2285;4276,6855;0;101,45703
2024-05-27 11:30:00+02:00;138,31104;4423,836;4562,147;0;138,31104
2024-05-27 11:45:00+02:00;171,14941;4039,205;4210,3545;0;171,14941
2024-05-27 12:00:00+02:00;182,05713;4722,3813;4904,4385;0;182,05713
2024-05-27 12:15:00+02:00;173,44043;4612,943;4786,3833;0;173,44043
2024-05-27 12:30:00+02:00;161,67627;4114,8486;4276,525;0;161,67627
2024-05-27 12:45:00+02:00;188,48193;5022,5654;5211,0474;0;188,48193
2024-05-27 13:00:00+02:00;196,07324;5001,306;5197,3794;0;196,07324
2024-05-27 13:15:00+02:00;160,64551;4775,6865;4936,332;0;160,64551
2024-05-27 13:30:00+02:00;110,13574;5020,3877;5130,5234;0;110,13574
2024-05-27 13:45:00+02:00;130,8916;5169,843;5300,7344;0;130,8916
2024-05-27 14:00:00+02:00;1692,6033;3205,3606;4897,964;0;1692,6033
2024-05-27 14:15:00+02:00;1679,31;3468,875;5148,185;0;1679,31
2024-05-27 14:30:00+02:00;291,22705;4235,521;4526,748;0;291,22705
2024-05-27 14:45:00+02:00;290,9895;4026,1038;4317,0933;0;290,9895
2024-05-27 15:00:00+02:00;327,86914;4741,2764;5069,1455;0;327,86914
2024-05-27 15:15:00+02:00;267,88135;4504,7554;4772,6367;0;267,88135
2024-05-27 15:30:00+02:00;314,0459;2480,625;2794,671;0;314,0459
2024-05-27 15:45:00+02:00;645,77734;2908,4946;3554,272;0;645,77734
2024-05-27 16:00:00+02:00;613,0381;1975,7104;2588,7485;0;613,0381
2024-05-27 16:15:00+02:00;625,9187;2630,4927;3256,4114;0;625,9187
2024-05-27 16:30:00+02:00;661,8252;2197,2268;2859,052;0;661,8252
2024-05-27 16:45:00+02:00;658,80194;810,03595;1468,8379;0;658,80194
2024-05-27 17:00:00+02:00;694,99835;803,788;1498,7864;0;694,99835
2024-05-27 17:15:00+02:00;343,18213;2111,0474;2454,2295;0;343,18213
2024-05-27 17:30:00+02:00;142,96387;1485,5055;1628,4694;0;142,96387
2024-05-27 17:45:00+02:00;144,94739;1768,9744;1913,9218;0;144,94739
2024-05-27 18:00:00+02:00;149,65747;1158,6715;1308,329;0;149,65747
2024-05-27 18:15:00+02:00;195,35748;1006,6973;1202,0548;0;195,35748
2024-05-27 18:30:00+02:00;255,99481;731,97314;987,96796;0;255,99481
2024-05-27 18:45:00+02:00;171,96082;1164,0167;1335,9775;0;171,96082
2024-05-27 19:00:00+02:00;178,9433;955,01276;1133,956;0;178,9433
2024-05-27 19:15:00+02:00;1473,6656;2,30656;1465,1694;10,8027725;1462,8629
2024-05-27 19:30:00+02:00;168,15419;5,46016;164,04561;9,568747;158,58545
2024-05-27 19:45:00+02:00;224,46318;0,91424;169,83812;55,539307;168,92387
2024-05-27 20:00:00+02:00;94,54907;62,825916;128,86671;28,508268;66,0408
2024-05-27 20:15:00+02:00;128,888;4,3384533;99,93279;33,293655;95,59434
2024-05-27 20:30:00+02:00;491,4617;0;445,74512;45,716587;445,74512
2024-05-27 20:45:00+02:00;249,79518;51,693974;246,54366;54,94549;194,84969
2024-05-27 21:00:00+02:00;1538,2007;0;1458,385;79,81568;1458,385
2024-05-27 21:15:00+02:00;168,39972;175,74689;344,1466;0;168,39972
2024-05-27 21:30:00+02:00;162,12311;91,5632;245,31927;8,36704;153,75607
2024-05-27 21:45:00+02:00;263,27933;51,475838;299,19666;15,558506;247,72083
2024-05-27 22:00:00+02:00;157,79022;56,099094;184,65807;29,231255;128,55898
2024-05-27 22:15:00+02:00;234,14642;142,9058;339,77106;37,281178;196,86525
2024-05-27 22:30:00+02:00;257,42526;49,913387;227,52307;79,815575;177,60968
2024-05-27 22:45:00+02:00;340,0878;51,004158;352,21588;38,876057;301,21173
2024-05-27 23:00:00+02:00;246,83427;55,417492;302,25177;0;246,83427
2024-05-27 23:15:00+02:00;276,7768;62,12341;309,21786;29,68235;247,09445
2024-05-27 23:30:00+02:00;317,0196;0;160,2949;156,7247;160,2949
2024-05-27 23:45:00+02:00;244,64056;26,508158;218,88004;52,268696;192,37187
2024-05-28 00:00:00+02:00;3290,3994;0;3268,05;22,349438;3268,05
2024-05-28 00:15:00+02:00;3245,9587;0;3224,8066;21,152214;3224,8066
2024-05-28 00:30:00+02:00;3161,9807;7,3488;3158,0168;11,31264;3150,668
2024-05-28 00:45:00+02:00;2125,501;9,29216;2119,841;14,952213;2110,5488
2024-05-28 01:00:00+02:00;162,06259;1,7205334;126,38441;37,39872;124,66387
2024-05-28 01:15:00+02:00;134,63797;0;106,20063;28,437334;106,20063
2024-05-28 01:30:00+02:00;125,08154;8,428373;115,59717;17,912746;107,16879
2024-05-28 01:45:00+02:00;73,831154;57,429867;101,73505;29,525972;44,30518
2024-05-28 02:00:00+02:00;136,87317;0;0;136,87317;0
2024-05-28 02:15:00+02:00;148,10785;0;0;148,10785;0
2024-05-28 02:30:00+02:00;136,52289;0;0;136,52289;0
2024-05-28 02:45:00+02:00;70,26187;0;0;70,26187;0
2024-05-28 03:00:00+02:00;64,87928;3,4398935;63,70445;4,6147203;60,264557
2024-05-28 03:15:00+02:00;60,072617;0,43008003;53,82867;6,674027;53,39859
2024-05-28 03:30:00+02:00;69,94107;4,51904;70,462036;3,99808;65,94299
2024-05-28 03:45:00+02:00;125,59017;3,53248;106,876144;22,246506;103,343666
2024-05-28 04:00:00+02:00;117,705795;2,1937068;100,80596;19,093546;98,61225
2024-05-28 04:15:00+02:00;119,447586;9,466134;105,86796;23,04576;96,401825
2024-05-28 04:30:00+02:00;201,12598;25,622719;214,84448;11,904213;189,22177
2024-05-28 04:45:00+02:00;165,42612;41,376743;169,93683;36,866028;128,56009
2024-05-28 05:00:00+02:00;142,4899;18,469654;160,95955;0;142,4899
2024-05-28 05:15:00+02:00;110,51005;7,441494;114,14728;3,804267;106,70578
2024-05-28 05:30:00+02:00;134,40804;6,5056;129,15993;11,753707;122,65433
2024-05-28 05:45:00+02:00;142,20204;0;120,42497;21,777067;120,42497
2024-05-28 06:00:00+02:00;115,49729;0;98,126305;17,370987;98,126305
2024-05-28 06:15:00+02:00;203,33553;1,3092268;183,02298;21,62176;181,71376
2024-05-28 06:30:00+02:00;139,17201;21,810028;155,31654;5,665493;133,50652
2024-05-28 06:45:00+02:00;157,44693;72,85696;230,3039;0;157,44693
2024-05-28 07:00:00+02:00;885,3429;141,3935;1022,45715;4,2792535;881,06366
2024-05-28 07:15:00+02:00;559,4858;0;0;559,4858;0
2024-05-28 07:30:00+02:00;109,884735;350,3838;427,59695;32,671574;77,213165
2024-05-28 07:45:00+02:00;0;130,66101;51,73403;44,62944;0
2024-05-28 08:00:00+02:00;0;226,88042;44,72943;40,82272;0
2024-05-28 08:15:00+02:00;34,075306;1,2520534;0;35,32736;0
2024-05-28 08:30:00+02:00;227,43661;0;173,6268;53,809814;173,6268
2024-05-28 08:45:00+02:00;1465,6041;2,59744;1450,0743;18,127146;1447,4769
2024-05-28 09:00:00+02:00;800,77893;0;477,29956;323,47937;477,29956
2024-05-28 09:15:00+02:00;335,56738;17,027308;307,774;44,820694;290,74667
2024-05-28 09:30:00+02:00;234,55527;5,13472;227,74086;11,94912;222,60614
2024-05-28 09:45:00+02:00;195,0874;75,31584;209,99973;60,40352;134,68388
2024-05-28 10:00:00+02:00;211,68709;5,3381333;211,0665;5,9587197;205,72836
2024-05-28 10:15:00+02:00;858,47925;2,13888;847,3787;13,23936;845,23987
2024-05-28 10:30:00+02:00;91,28662;2108,8838;2200,1704;0;91,28662
2024-05-28 10:45:00+02:00;191,63818;3585,2869;3776,925;0;191,63818
2024-05-28 11:00:00+02:00;19,949951;3030,0242;3049,974;0;19,949951
2024-05-28 11:15:00+02:00;43,554688;3923,0513;3966,606;0;43,554688
2024-05-28 11:30:00+02:00;200,99292;3685,2188;3886,2117;0;200,99292
2024-05-28 11:45:00+02:00;168,96973;4539,271;4708,2407;0;168,96973
2024-05-28 12:00:00+02:00;158,01465;5060,5283;5218,543;0;158,01465
2024-05-28 12:15:00+02:00;186,39893;5222,77;5409,169;0;186,39893
2024-05-28 12:30:00+02:00;168,29541;3884,0078;4052,3032;0;168,29541
2024-05-28 12:45:00+02:00;1428,0183;4002,508;5430,5264;0;1428,0183
2024-05-28 13:00:00+02:00;2326,589;2821,5354;5148,1245;0;2326,589
2024-05-28 13:15:00+02:00;185,1377;4831,1123;5016,25;0;185,1377
2024-05-28 13:30:00+02:00;149,04688;5064,1934;5213,24;0;149,04688
2024-05-28 13:45:00+02:00;154,03223;5358,4473;5512,4795;0;154,03223
2024-05-28 14:00:00+02:00;167,5708;4950,317;5117,8877;0;167,5708
2024-05-28 14:15:00+02:00;245,4336;4896,9937;5142,4272;0;245,4336
2024-05-28 14:30:00+02:00;239,69043;4831,7983;5071,489;0;239,69043
2024-05-28 14:45:00+02:00;240,53027;4788,63;5029,16;0;240,53027
2024-05-28 15:00:00+02:00;255,65527;4694,9004;4950,5557;0;255,65527
2024-05-28 15:15:00+02:00;262,83447;4593,7017;4856,536;0;262,83447
2024-05-28 15:30:00+02:00;267,6172;4445,083;4712,7;0;267,6172
2024-05-28 15:45:00+02:00;234,03369;3841,3564;4075,3901;0;234,03369
2024-05-28 16:00:00+02:00;222,59424;4298,37;4520,9644;0;222,59424
2024-05-28 16:15:00+02:00;164,54468;4028,9192;4193,464;0;164,54468
2024-05-28 16:30:00+02:00;162,39478;3851,7537;4014,1484;0;162,39478
2024-05-28 16:45:00+02:00;216,4458;3605,2646;3821,7104;0;216,4458
2024-05-28 17:00:00+02:00;201,27539;3396,7776;3598,053;0;201,27539
2024-05-28 17:15:00+02:00;203,6272;3144,258;3347,8853;0;203,6272
2024-05-28 17:30:00+02:00;203,33838;2952,6208;3155,9592;0;203,33838
2024-05-28 17:45:00+02:00;198,67334;2726,9436;2925,617;0;198,67334
2024-05-28 18:00:00+02:00;204,23877;2373,0337;2577,2725;0;204,23877
2024-05-28 18:15:00+02:00;2635,5083;0;2356,1284;279,37982;2356,1284
2024-05-28 18:30:00+02:00;2692,774;0;2027,2098;665,56396;2027,2098
2024-05-28 18:45:00+02:00;1771,7668;209,46016;1702,8248;278,40225;1493,3646
2024-05-28 19:00:00+02:00;2324,6384;0;2320,2998;4,33856;2320,2998
2024-05-28 19:15:00+02:00;554,37274;0;300,82352;253,54922;300,82352
2024-05-28 19:30:00+02:00;1213,276;0;1139,2205;74,05557;1139,2205
2024-05-28 19:45:00+02:00;404,63287;164,26292;545,313;23,582827;381,05005
2024-05-28 20:00:00+02:00;384,10687;4,0769067;337,37704;50,80672;333,30014
2024-05-28 20:15:00+02:00;282,63434;90,51253;353,19135;19,95552;262,67883
2024-05-28 20:30:00+02:00;316,68402;90,51883;330,35037;76,85248;239,83154
2024-05-28 20:45:00+02:00;313,76233;17,743574;243,23645;88,26944;225,49287
2024-05-28 21:00:00+02:00;488,8724;0;364,50238;124,370026;364,50238
2024-05-28 21:15:00+02:00;485,81622;52,382828;464,5789;73,62016;412,19604
2024-05-28 21:30:00+02:00;195,46579;99,293755;254,30406;40,455467;155,01031
2024-05-28 21:45:00+02:00;83,77191;86,09493;159,24156;10,625279;73,14663
2024-05-28 22:00:00+02:00;81,48265;76,827515;158,31017;0;81,48265
2024-05-28 22:15:00+02:00;283,15088;0;173,56387;109,58699;173,56387
2024-05-28 22:30:00+02:00;253,0176;0;195,31082;57,70677;195,31082
2024-05-28 22:45:00+02:00;213,77083;17,486933;194,7959;36,461864;177,30896
2024-05-28 23:00:00+02:00;127,13391;75,86549;195,5482;7,4512;119,68271
2024-05-28 23:15:00+02:00;198,89992;0;161,96701;36,932907;161,96701
2024-05-28 23:30:00+02:00;188,22868;0;131,50932;56,71936;131,50932
2024-05-28 23:45:00+02:00;160,16422;0;114,265015;45,8992;114,265015
2024-05-29 00:00:00+02:00;93,323;8,170134;101,49313;0;93,323
2024-05-29 00:15:00+02:00;95,1345;3,0008533;79,4609;18,674452;76,460045
2024-05-29 00:30:00+02:00;64,61397;7,526933;42,25663;29,884268;34,7297
2024-05-29 00:45:00+02:00;134,27844;7,8574934;93,819664;48,316265;85,96217
2024-05-29 01:00:00+02:00;213,00471;52,533012;230,03714;35,50059;177,50412
2024-05-29 01:15:00+02:00;128,43306;0,98304003;115,782814;13,633279;114,799774
2024-05-29 01:30:00+02:00;111,62541;13,180267;122,09016;2,71552;108,90989
2024-05-29 01:45:00+02:00;125,92619;0;91,456535;34,469654;91,456535
2024-05-29 02:00:00+02:00;141,85709;0;120,633415;21,223679;120,633415
2024-05-29 02:15:00+02:00;163,75874;0;138,67075;25,088;138,67075
2024-05-29 02:30:00+02:00;190,15527;9,81408;175,1939;24,775467;165,3798
2024-05-29 02:45:00+02:00;146,11768;0;111,934006;34,183678;111,934006
2024-05-29 03:00:00+02:00;162,74922;0;0;162,74922;0
2024-05-29 03:15:00+02:00;162,29706;0;0;162,29706;0
2024-05-29 03:30:00+02:00;134,92789;0;0;134,92789;0
2024-05-29 03:45:00+02:00;72,31627;0;0;72,31627;0
2024-05-29 04:00:00+02:00;65,789085;5,509333;49,655647;21,642775;44,146313
2024-05-29 04:15:00+02:00;65,4356;7,398293;72,83389;0;65,4356
2024-05-29 04:30:00+02:00;66,26201;9,351893;75,6139;0;66,26201
2024-05-29 04:45:00+02:00;132,63828;1,82656;121,685;12,7798395;119,85844
2024-05-29 05:00:00+02:00;128,13553;0;107,08497;21,05056;107,08497
2024-05-29 05:15:00+02:00;130,83295;0;115,66836;15,164586;115,66836
2024-05-29 05:30:00+02:00;134,43773;5,38112;113,55335;26,265493;108,17223
2024-05-29 05:45:00+02:00;120,42203;0,07808;96,870026;23,63008;96,79195
2024-05-29 06:00:00+02:00;148,04546;0;102,187004;45,858456;102,187004
2024-05-29 06:15:00+02:00;144,31143;0,021226667;131,33244;13,000213;131,31122
2024-05-29 06:30:00+02:00;151,99399;33,864532;182,86311;2,9954135;148,99858
2024-05-29 06:45:00+02:00;162,9467;69,680534;39,886738;192,7405;0
2024-05-29 07:00:00+02:00;0;161,63222;44,07669;87,16917;0
2024-05-29 07:15:00+02:00;1709,2996;140,98091;1841,5266;8,75392;1700,5457
2024-05-29 07:30:00+02:00;1390,1372;36,406506;1347,5087;79,03499;1311,1022
2024-05-29 07:45:00+02:00;76,67146;31,361067;0;108,03253;0
2024-05-29 08:00:00+02:00;152,0561;38,382828;79,07627;111,36266;40,693443
2024-05-29 08:15:00+02:00;246,89023;0;93,483505;153,40672;93,483505
2024-05-29 08:30:00+02:00;108,43872;83,195946;106,51008;85,12459;23,314133
2024-05-29 08:45:00+02:00;89,43799;87,08203;176,52002;0;89,43799
2024-05-29 09:00:00+02:00;136,02805;0;103,56297;32,465065;103,56297
2024-05-29 09:15:00+02:00;143,3439;7,4796805;141,69931;9,124267;134,21964
2024-05-29 09:30:00+02:00;124,75818;1163,7172;1288,4753;0;124,75818
2024-05-29 09:45:00+02:00;86,20874;3115,2275;3201,4363;0;86,20874
2024-05-29 10:00:00+02:00;80,45703;2843,75;2924,207;0;80,45703
2024-05-29 10:15:00+02:00;98,96387;4233,4077;4332,3716;0;98,96387
2024-05-29 10:30:00+02:00;121,93115;4001,6646;4123,5957;0;121,93115
2024-05-29 10:45:00+02:00;149,65308;3033,1997;3182,8528;0;149,65308
2024-05-29 11:00:00+02:00;175,85303;4286,4487;4462,302;0;175,85303
2024-05-29 11:15:00+02:00;141,54102;4072,2798;4213,821;0;141,54102
2024-05-29 11:30:00+02:00;862,1233;4003,073;4865,1963;0;862,1233
2024-05-29 11:45:00+02:00;174,83398;4571,3545;4746,1885;0;174,83398
2024-05-29 12:00:00+02:00;182,81006;4451,958;4634,768;0;182,81006
2024-05-29 12:15:00+02:00;204,69873;4927,5835;5132,282;0;204,69873
2024-05-29 12:30:00+02:00;189,37646;4821,8413;5011,218;0;189,37646
2024-05-29 12:45:00+02:00;172,1294;5082,7793;5254,9087;0;172,1294
2024-05-29 13:00:00+02:00;839,08887;4451,974;5291,063;0;839,08887
2024-05-29 13:15:00+02:00;846,7988;4488,5894;5335,388;0;846,7988
2024-05-29 13:30:00+02:00;211,96729;4933,7188;5145,686;0;211,96729
2024-05-29 13:45:00+02:00;937,8252;4407,231;5345,056;0;937,8252
2024-05-29 14:00:00+02:00;232,73486;5123,6865;5356,4214;0;232,73486
2024-05-29 14:15:00+02:00;232,72461;5090,8896;5323,6143;0;232,72461
2024-05-29 14:30:00+02:00;194,87695;4302,8833;4497,7603;0;194,87695
2024-05-29 14:45:00+02:00;848,6792;2963,924;3812,6033;0;848,6792
2024-05-29 15:00:00+02:00;191,09473;4484,491;4675,586;0;191,09473
2024-05-29 15:15:00+02:00;209,7417;4733,3647;4943,1064;0;209,7417
2024-05-29 15:30:00+02:00;173,73047;4401,4624;4575,193;0;173,73047
2024-05-29 15:45:00+02:00;205,90674;3787,1245;3993,0312;0;205,90674
2024-05-29 16:00:00+02:00;100,01367;3689,767;3789,7808;0;100,01367
2024-05-29 16:15:00+02:00;86,64551;3845,9902;3932,6357;0;86,64551
2024-05-29 16:30:00+02:00;160,88159;3487,3833;3648,265;0;160,88159
2024-05-29 16:45:00+02:00;148,26392;3342,6873;3490,9512;0;148,26392
2024-05-29 17:00:00+02:00;145,28296;2899,0222;3044,3052;0;145,28296
2024-05-29 17:15:00+02:00;141,4353;2918,2505;3059,6858;0;141,4353
2024-05-29 17:30:00+02:00;147,28906;3064,5718;3211,8608;0;147,28906
2024-05-29 17:45:00+02:00;146,40137;2083,0317;2229,433;0;146,40137
2024-05-29 18:00:00+02:00;148,02515;1465,4435;1613,4686;0;148,02515
2024-05-29 18:15:00+02:00;158,52563;2062,3652;2220,8909;0;158,52563
2024-05-29 18:30:00+02:00;93,85852;1626,0864;1719,945;0;93,85852
2024-05-29 18:45:00+02:00;182,40973;989,664;1172,0737;0;182,40973
2024-05-29 19:00:00+02:00;554,0315;422,4563;976,4878;0;554,0315
2024-05-29 19:15:00+02:00;519,4561;22,311468;396,67126;145,09633;374,3598
2024-05-29 19:30:00+02:00;331,6651;33,65472;232,44806;132,87178;198,79333
2024-05-29 19:45:00+02:00;337,59683;21,325653;327,89038;31,032106;306,56473
2024-05-29 20:00:00+02:00;174,25554;65,48042;239,73596;0;174,25554
2024-05-29 20:15:00+02:00;125,59032;0;72,197464;53,392853;72,197464
2024-05-29 20:30:00+02:00;392,26056;20,168427;390,4068;22,022186;370,23837
2024-05-29 20:45:00+02:00;579,7423;246,94443;824,57245;2,11424;577,62805
2024-05-29 21:00:00+02:00;419,56497;34,150932;361,9797;91,73621;327,82877
2024-05-29 21:15:00+02:00;531,75793;25,288641;503,836;53,21056;478,54736
2024-05-29 21:30:00+02:00;309,74554;29,14144;249,5575;89,32949;220,41606
2024-05-29 21:45:00+02:00;735,2638;25,661654;754,8588;6,066666;729,19714
2024-05-29 22:00:00+02:00;482,69156;0;356,4779;126,21365;356,4779
2024-05-29 22:15:00+02:00;465,6352;0;449,5043;16,13088;449,5043
2024-05-29 22:30:00+02:00;286,81467;0;227,76337;59,051308;227,76337
2024-05-29 22:45:00+02:00;144,6006;47,213333;191,81393;0;144,6006
2024-05-29 23:00:00+02:00;237,69402;1,3226666;176,05966;62,957012;174,737
2024-05-29 23:15:00+02:00;222,73524;11,99136;225,7968;8,929813;213,80544
2024-05-29 23:30:00+02:00;211,1311;20,669119;185,54272;46,257492;164,87361
2024-05-29 23:45:00+02:00;172,7761;29,124481;187,5139;14,386666;158,38942
2024-05-30 00:00:00+02:00;114,59545;0;99,08068;15,514773;99,08068
2024-05-30 00:15:00+02:00;84,30085;0;81,814026;2,4868267;81,814026
2024-05-30 00:30:00+02:00;1408,8939;0;1388,3229;20,571093;1388,3229
2024-05-30 00:45:00+02:00;1172,9398;0;1154,7965;18,14336;1154,7965
2024-05-30 01:00:00+02:00;83,010025;0;74,86517;8,144854;74,86517
2024-05-30 01:15:00+02:00;97,07164;0;83,56092;13,51072;83,56092
2024-05-30 01:30:00+02:00;183,91673;0;133,91705;49,99968;133,91705
2024-05-30 01:45:00+02:00;147,88577;0;96,885994;50,999786;96,885994
2024-05-30 02:00:00+02:00;157,97615;0;129,0761;28,900053;129,0761
2024-05-30 02:15:00+02:00;140,88345;0;86,1115;54,771946;86,1115
2024-05-30 02:30:00+02:00;168,8266;0;100,046974;68,779625;100,046974
2024-05-30 02:45:00+02:00;151,1717;9,621014;147,67966;13,113067;138,05864
2024-05-30 03:00:00+02:00;147,1231;19,67488;121,52704;45,27093;101,85216
2024-05-30 03:15:00+02:00;121,331894;13,198613;124,77563;9,75488;111,57701
2024-05-30 03:30:00+02:00;76,94779;0;66,96454;9,9832535;66,96454
2024-05-30 03:45:00+02:00;82,08384;0;69,14581;12,938027;69,14581
2024-05-30 04:00:00+02:00;83,47168;0;0;83,47168;0
2024-05-30 04:15:00+02:00;88,18806;0;0;88,18806;0
2024-05-30 04:30:00+02:00;83,16523;0;0;83,16523;0
2024-05-30 04:45:00+02:00;140,90247;0;33,564228;107,33824;33,564228
2024-05-30 05:00:00+02:00;185,7633;1,6042666;178,53824;8,829333;176,93398
2024-05-30 05:15:00+02:00;122,666306;0;101,63185;21,034452;101,63185
2024-05-30 05:30:00+02:00;153,98676;0;118,76329;35,223465;118,76329
2024-05-30 05:45:00+02:00;179,5003;0,020693334;142,91972;36,60128;142,89903
2024-05-30 06:00:00+02:00;167,2864;0;130,21452;37,07189;130,21452
2024-05-30 06:15:00+02:00;165,36084;2,56192;151,6417;16,281067;149,07977
2024-05-30 06:30:00+02:00;132,75455;9,999467;122,3762;20,377813;112,37673
2024-05-30 06:45:00+02:00;78,920654;59,493332;90,6382;47,775787;31,144867
2024-05-30 07:00:00+02:00;0;86,16288;0;68,96629;0
2024-05-30 07:15:00+02:00;157,7427;29,043413;79,62985;107,156265;50,58644
2024-05-30 07:30:00+02:00;399,3392;124,20832;409,61823;113,92928;285,4099
2024-05-30 07:45:00+02:00;131,24579;428,0562;559,302;0;131,24579
2024-05-30 08:00:00+02:00;97,26166;48,27168;0;145,53334;0
2024-05-30 08:15:00+02:00;11,90876;73,911575;43,02599;42,794346;0
2024-05-30 08:30:00+02:00;121,65675;0;0;121,65675;0
2024-05-30 08:45:00+02:00;910,4317;3,2967465;904,9975;8,730987;901,70074
2024-05-30 09:00:00+02:00;173,15092;1,8720001;163,46292;11,56;161,59093
2024-05-30 09:15:00+02:00;149,91385;8,126826;143,45241;14,588267;135,32558
2024-05-30 09:30:00+02:00;162,24805;1674,6316;1836,8796;0;162,24805
2024-05-30 09:45:00+02:00;137,43945;2442,8567;2580,2961;0;137,43945
2024-05-30 10:00:00+02:00;818,26416;2740,9824;3559,2466;0;818,26416
2024-05-30 10:15:00+02:00;149,30737;3440,604;3589,9114;0;149,30737
2024-05-30 10:30:00+02:00;250,97852;3510,8816;3761,86;0;250,97852
2024-05-30 10:45:00+02:00;209,68115;3870,7869;4080,468;0;209,68115
2024-05-30 11:00:00+02:00;2374,56;1979,3053;4353,865;0;2374,56
2024-05-30 11:15:00+02:00;271,1792;4158,87;4430,0493;0;271,1792
2024-05-30 11:30:00+02:00;281,9204;4494,501;4776,4214;0;281,9204
2024-05-30 11:45:00+02:00;1006,73315;3323,9553;4330,6885;0;1006,73315
2024-05-30 12:00:00+02:00;198,43896;4752,5405;4950,9795;0;198,43896
2024-05-30 12:15:00+02:00;228,26904;4837,6553;5065,9243;0;228,26904
2024-05-30 12:30:00+02:00;182,80127;4861,34;5044,141;0;182,80127
2024-05-30 12:45:00+02:00;1019,1123;4191,267;5210,3794;0;1019,1123
2024-05-30 13:00:00+02:00;1381,3452;3799,7231;5181,0684;0;1381,3452
2024-05-30 13:15:00+02:00;651,51465;4545,7847;5197,2993;0;651,51465
2024-05-30 13:30:00+02:00;409,55127;4669,101;5078,6523;0;409,55127
2024-05-30 13:45:00+02:00;185,42285;4588,4355;4773,8584;0;185,42285
2024-05-30 14:00:00+02:00;183,85791;4919,154;5103,0117;0;183,85791
2024-05-30 14:15:00+02:00;186,53174;4397,142;4583,674;0;186,53174
2024-05-30 14:30:00+02:00;196,78857;5006,8794;5203,668;0;196,78857
2024-05-30 14:45:00+02:00;3583,3882;1600,2811;5134,762;48,907307;3534,481
2024-05-30 15:00:00+02:00;899,6699;4150,909;5050,579;0;899,6699
2024-05-30 15:15:00+02:00;511,2107;2926,6704;3437,881;0;511,2107
2024-05-30 15:30:00+02:00;1749,343;3156,888;4906,231;0;1749,343
2024-05-30 15:45:00+02:00;1173,7673;2737,7576;3911,525;0;1173,7673
2024-05-30 16:00:00+02:00;179,51123;4161,725;4341,2363;0;179,51123
2024-05-30 16:15:00+02:00;171,84863;4251,2;4423,049;0;171,84863
2024-05-30 16:30:00+02:00;147,28442;3709,028;3856,3125;0;147,28442
2024-05-30 16:45:00+02:00;160,0061;3680,5542;3840,5603;0;160,0061
2024-05-30 17:00:00+02:00;144,3938;2134,695;2279,0889;0;144,3938
2024-05-30 17:15:00+02:00;166,29077;3231,085;3397,3757;0;166,29077
2024-05-30 17:30:00+02:00;306,57544;2857,402;3163,9775;0;306,57544
2024-05-30 17:45:00+02:00;188,66675;2704,2969;2892,9636;0;188,66675
2024-05-30 18:00:00+02:00;145,50073;2499,3057;2644,8064;0;145,50073
2024-05-30 18:15:00+02:00;265,25806;2101,4192;2366,6772;0;265,25806
2024-05-30 18:30:00+02:00;326,41602;1729,96;2056,376;0;326,41602
2024-05-30 18:45:00+02:00;968,97394;546,3617;1327,7983;187,5373;781,43665
2024-05-30 19:00:00+02:00;1284,972;396,64438;1307,4526;374,16385;910,8082
2024-05-30 19:15:00+02:00;1619,2367;266,0626;1866,7335;18,56576;1600,6709
2024-05-30 19:30:00+02:00;377,89648;0;221,44601;156,45045;221,44601
2024-05-30 19:45:00+02:00;1089,8325;0;1060,7632;29,069334;1060,7632
2024-05-30 20:00:00+02:00;1121,3645;17,23424;1111,5079;27,09088;1094,2737
2024-05-30 20:15:00+02:00;506,37366;27,55584;474,90326;59,026237;447,3474
2024-05-30 20:30:00+02:00;488,54218;25,763626;397,97067;116,335144;372,20703
2024-05-30 20:45:00+02:00;1821,0945;0;1772,1676;48,926826;1772,1676
2024-05-30 21:00:00+02:00;507,6803;22,04512;511,92545;17,800001;489,8803
2024-05-30 21:15:00+02:00;361,23236;123,089386;480,39877;3,9229867;357,3094
2024-05-30 21:30:00+02:00;332,53387;32,335896;307,67395;57,195843;275,33804
2024-05-30 21:45:00+02:00;127,130646;0,18954666;104,888405;22,431786;104,69886
2024-05-30 22:00:00+02:00;106,96837;0;94,28229;12,686079;94,28229
2024-05-30 22:15:00+02:00;203,18279;0;182,82353;20,359255;182,82353
2024-05-30 22:30:00+02:00;173,10938;0;110,88964;62,219734;110,88964
2024-05-30 22:45:00+02:00;200,10838;0;165,19873;34,909653;165,19873
2024-05-30 23:00:00+02:00;179,07008;0;117,301125;61,76896;117,301125
2024-05-30 23:15:00+02:00;210,93274;39,94571;239,62917;11,24928;199,68346
2024-05-30 23:30:00+02:00;243,74774;3,99328;241,15617;6,5848536;237,16289
2024-05-30 23:45:00+02:00;164,6278;0;124,26119;40,366615;124,26119
2024-05-31 00:00:00+02:00;158,33626;0;138,81754;19,518719;138,81754
2024-05-31 00:15:00+02:00;95,309875;7,3215995;79,94582;22,685654;72,62422
2024-05-31 00:30:00+02:00;62,680714;12,256106;74,93682;0;62,680714
2024-05-31 00:45:00+02:00;83,51746;8,468693;77,83276;14,153386;69,364075
2024-05-31 01:00:00+02:00;133,81975;8,291627;129,05922;13,052159;120,76759
2024-05-31 01:15:00+02:00;162,21881;16,276907;171,99406;6,501653;155,71716
